refund_id,order_id,quantity,subtotal,tax_subtotal,line_item_id,title,sku,product_id,product_type,variant_id,variant_sku,refund_line_item_id
gid://shopify/Refund/967867564131,#444187,1,23.99,1.87,gid://shopify/LineItem/15385460211811,Celestial Grey Harem Pants,90210-PKT-M,gid://shopify/Product/7669330739299,Pants,gid://shopify/ProductVariant/42906145456227,90210-PKT-M,gid://shopify/Refund/967867564131_gid://shopify/LineItem/15385460211811
gid://shopify/Refund/969598763107,#444195,1,23.99,1.32,gid://shopify/LineItem/15385511886947,Deep Teal Harem Pants,90120-PKT-TAL-L,gid://shopify/Product/6873234079843,Pants,gid://shopify/ProductVariant/41621864677475,90120-PKT-TAL-L,gid://shopify/Refund/969598763107_gid://shopify/LineItem/15385511886947
gid://shopify/Refund/970337321059,#444202,1,25.79,1.16,gid://shopify/LineItem/15385561563235,Cream Saltwater Shrug,53119C,gid://shopify/Product/7157900771427,Tops,gid://shopify/ProductVariant/41208714821731,53119C,gid://shopify/Refund/970337321059_gid://shopify/LineItem/15385561563235
gid://shopify/Refund/970781589603,#444215,1,23.99,1.2,gid://shopify/LineItem/15385704759395,Como Harem Pants,90116-PKT-TAL-L,gid://shopify/Product/7576418254947,Pants,gid://shopify/ProductVariant/42558396792931,90116-PKT-TAL-L,gid://shopify/Refund/970781589603_gid://shopify/LineItem/15385704759395
gid://shopify/Refund/970115612771,#444226,1,23.99,0.0,gid://shopify/LineItem/15385768231011,Black Harem Pants,90105-PKT-PET-M,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/42131919896675,90105-PKT-PET-M,gid://shopify/Refund/970115612771_gid://shopify/LineItem/15385768231011
gid://shopify/Refund/967867072611,#444265,1,20.99,1.73,gid://shopify/LineItem/15385949929571,Sage Cotton Shorts,93147CLXL,gid://shopify/Product/6926098890851,Shorts,gid://shopify/ProductVariant/40388518936675,93147CLXL,gid://shopify/Refund/967867072611_gid://shopify/LineItem/15385949929571
gid://shopify/Refund/967867072611,#444265,1,19.2,1.58,gid://shopify/LineItem/15385949962339,Sahara Shorts,93112LXL,gid://shopify/Product/6695983218787,Shorts,gid://shopify/ProductVariant/39728907354211,93112LXL,gid://shopify/Refund/967867072611_gid://shopify/LineItem/15385949962339
gid://shopify/Refund/967867072611,#444265,1,32.99,2.72,gid://shopify/LineItem/15385949995107,Pacific Wide Leg Cotton Pants,91129C-L,gid://shopify/Product/6877764255843,Pants,gid://shopify/ProductVariant/40210087411811,91129C-L,gid://shopify/Refund/967867072611_gid://shopify/LineItem/15385949995107
gid://shopify/Refund/969915826275,#444286,1,31.79,0.0,gid://shopify/LineItem/15386152665187,Granite Adventure Cargo Pants,80128C-S,gid://shopify/Product/7160191975523,Pants,gid://shopify/ProductVariant/41218200862819,80128C-S,gid://shopify/Refund/969915826275_gid://shopify/LineItem/15386152665187
gid://shopify/Refund/969915826275,#444286,1,29.99,0.0,gid://shopify/LineItem/15386152697955,Onyx Hatha Long Sleeve Top,57105CL-S,gid://shopify/Product/7532065063011,Tops,gid://shopify/ProductVariant/42422437183587,57105CL-S,gid://shopify/Refund/969915826275_gid://shopify/LineItem/15386152697955
gid://shopify/Refund/967823425635,#444326,1,47.99,3.18,gid://shopify/LineItem/15386630946915,Yao Tribal Print Lounge Set,ASETS-90198-PKT-PS-50198-02,gid://shopify/Product/7592508457059,Lounge Set,gid://shopify/ProductVariant/42608336011363,ASETS-90198-PKT-PS-50198-02,gid://shopify/Refund/967823425635_gid://shopify/LineItem/15386630946915
gid://shopify/Refund/972110397539,#444427,1,29.99,2.32,gid://shopify/LineItem/15387294728291,Onyx Vinyasa Tank,55105CL-S,gid://shopify/Product/7179111497827,Tops,gid://shopify/ProductVariant/41282960457827,55105CL-S,gid://shopify/Refund/972110397539_gid://shopify/LineItem/15387294728291
gid://shopify/Refund/972110397539,#444427,1,19.49,1.51,gid://shopify/LineItem/15387294826595,Slate Vinyasa Tank,55194CL-M,gid://shopify/Product/7489766293603,Tops,gid://shopify/ProductVariant/42093383286883,55194CL-M,gid://shopify/Refund/972110397539_gid://shopify/LineItem/15387294826595
gid://shopify/Refund/972110397539,#444427,1,19.49,1.51,gid://shopify/LineItem/15387294859363,Slate Vinyasa Tank,55194CL-S,gid://shopify/Product/7489766293603,Tops,gid://shopify/ProductVariant/42093383254115,55194CL-S,gid://shopify/Refund/972110397539_gid://shopify/LineItem/15387294859363
gid://shopify/Refund/972110397539,#444427,1,29.99,2.33,gid://shopify/LineItem/15387294892131,Pearl Vinyasa Tank,55106CL-S,gid://shopify/Product/7179088068707,Tops,gid://shopify/ProductVariant/41282906751075,55106CL-S,gid://shopify/Refund/972110397539_gid://shopify/LineItem/15387294892131
gid://shopify/Refund/970338107491,#444429,1,23.99,0.0,gid://shopify/LineItem/15387314651235,Tidal Harem Pants,90192-PKT-XL,gid://shopify/Product/7531823857763,Pants,gid://shopify/ProductVariant/42421454864483,90192-PKT-XL,gid://shopify/Refund/970338107491_gid://shopify/LineItem/15387314651235
gid://shopify/Refund/969840590947,#444512,1,23.99,1.44,gid://shopify/LineItem/15388123168867,Black Harem Pants,90105-PKT-S,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/41633977761891,90105-PKT-S,gid://shopify/Refund/969840590947_gid://shopify/LineItem/15388123168867
gid://shopify/Refund/969244278883,#444581,2,36.0,1.84,gid://shopify/LineItem/15389112762467,Master Healer 2mm Metal Accent Healing Anklet,10499,gid://shopify/Product/6921115992163,Anklet,gid://shopify/ProductVariant/40371755974755,10499,gid://shopify/Refund/969244278883_gid://shopify/LineItem/15389112762467
gid://shopify/Refund/969244278883,#444581,1,23.99,1.24,gid://shopify/LineItem/15389112795235,Mystic Plum Harem Pants,90209-PKT-S,gid://shopify/Product/7669329428579,Pants,gid://shopify/ProductVariant/42906131791971,90209-PKT-S,gid://shopify/Refund/969244278883_gid://shopify/LineItem/15389112795235
gid://shopify/Refund/970341548131,#444585,1,19.79,1.54,gid://shopify/LineItem/15389179215971,Master Healer 4mm Healing Necklace,21073,gid://shopify/Product/4704192397411,Necklace,gid://shopify/ProductVariant/40328087470179,21073,gid://shopify/Refund/970341548131_gid://shopify/LineItem/15389179215971
gid://shopify/Refund/969245229155,#444645,1,23.99,1.56,gid://shopify/LineItem/15390124933219,Black Harem Pants,90105-PKT-M,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/41633977827427,90105-PKT-M,gid://shopify/Refund/969245229155_gid://shopify/LineItem/15390124933219
gid://shopify/Refund/969245229155,#444645,1,23.99,1.56,gid://shopify/LineItem/15390124965987,Lahu Tribal Print Harem Pants,90179-PKT-M,gid://shopify/Product/7214157791331,Pants,gid://shopify/ProductVariant/41372056027235,90179-PKT-M,gid://shopify/Refund/969245229155_gid://shopify/LineItem/15390124965987
gid://shopify/Refund/969245229155,#444645,1,23.99,1.56,gid://shopify/LineItem/15390124998755,Akha Tribal Print Harem Pants,90178-PKT-M,gid://shopify/Product/7213114753123,Pants,gid://shopify/ProductVariant/41367014998115,90178-PKT-M,gid://shopify/Refund/969245229155_gid://shopify/LineItem/15390124998755
gid://shopify/Refund/969245229155,#444645,1,23.99,1.56,gid://shopify/LineItem/15390125031523,Rainforest Harem Pants,90188-PKT-M,gid://shopify/Product/7604687765603,Pants,gid://shopify/ProductVariant/42654009557091,90188-PKT-M,gid://shopify/Refund/969245229155_gid://shopify/LineItem/15390125031523
gid://shopify/Refund/967819657315,#444663,2,28.78,1.87,gid://shopify/LineItem/15390315348067,Master Healer 4mm Healing Bracelet,41031,gid://shopify/Product/4439390978147,Bracelet,,,gid://shopify/Refund/967819657315_gid://shopify/LineItem/15390315348067
gid://shopify/Refund/969947381859,#444781,1,23.99,1.68,gid://shopify/LineItem/15391284461667,Akha Tribal Print Harem Pants,90178-PKT-PET-L,gid://shopify/Product/7213114753123,Pants,gid://shopify/ProductVariant/41577517908067,90178-PKT-PET-L,gid://shopify/Refund/969947381859_gid://shopify/LineItem/15391284461667
gid://shopify/Refund/969947381859,#444781,1,27.0,1.89,gid://shopify/LineItem/15391284396131,Akha Tribal Print Kimono,50178,gid://shopify/Product/7671533273187,Kimono,gid://shopify/ProductVariant/42918662570083,50178,gid://shopify/Refund/969947381859_gid://shopify/LineItem/15391284396131
gid://shopify/Refund/969245622371,#444798,1,47.99,3.0,gid://shopify/LineItem/15391370543203,Nosara Lounge Set,ASETS-50181-90181-PKT-M-02,gid://shopify/Product/7670329147491,Lounge Set,gid://shopify/ProductVariant/42911634784355,ASETS-50181-90181-PKT-M-02,gid://shopify/Refund/969245622371_gid://shopify/LineItem/15391370543203
gid://shopify/Refund/968486846563,#444815,1,23.99,2.1,gid://shopify/LineItem/15391461507171,Akha Tribal Print Harem Pants,90178-PKT-TAL-L,gid://shopify/Product/7213114753123,Pants,gid://shopify/ProductVariant/42857674506339,90178-PKT-TAL-L,gid://shopify/Refund/968486846563_gid://shopify/LineItem/15391461507171
gid://shopify/Refund/969245294691,#444866,1,23.99,1.68,gid://shopify/LineItem/15391860916323,Mystic Plum Harem Pants,90209-PKT-L,gid://shopify/Product/7669329428579,Pants,gid://shopify/ProductVariant/42906131857507,90209-PKT-L,gid://shopify/Refund/969245294691_gid://shopify/LineItem/15391860916323
gid://shopify/Refund/969309192291,#445126,1,23.99,1.86,gid://shopify/LineItem/15394161131619,Mystic Plum Harem Pants,90209-PKT-M,gid://shopify/Product/7669329428579,Pants,gid://shopify/ProductVariant/42906131824739,90209-PKT-M,gid://shopify/Refund/969309192291_gid://shopify/LineItem/15394161131619
gid://shopify/Refund/967912226915,#445144,1,23.99,1.44,gid://shopify/LineItem/15394247835747,Baja Harem Pants,90104-PKT-TAL-L,gid://shopify/Product/6633433694307,Pants,gid://shopify/ProductVariant/41621820866659,90104-PKT-TAL-L,gid://shopify/Refund/967912226915_gid://shopify/LineItem/15394247835747
gid://shopify/Refund/967912226915,#445144,1,21.6,1.3,gid://shopify/LineItem/15394248687715,Black Harem Pants,90105-PKT-TAL-L,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/41633977958499,90105-PKT-TAL-L,gid://shopify/Refund/967912226915_gid://shopify/LineItem/15394248687715
gid://shopify/Refund/967914160227,#445178,1,37.79,2.64,gid://shopify/LineItem/15394526363747,Seaside Spice Nomad Jumpsuit,81196C-ADJ-L,gid://shopify/Product/7600332046435,Romper,gid://shopify/ProductVariant/42640212263011,81196C-ADJ-L,gid://shopify/Refund/967914160227_gid://shopify/LineItem/15394526363747
gid://shopify/Refund/969648046179,#445310,1,31.79,2.07,gid://shopify/LineItem/15395779248227,Espresso Adventure Cargo Pants,80176C-L,gid://shopify/Product/7650414264419,Pants,gid://shopify/ProductVariant/42825731178595,80176C-L,gid://shopify/Refund/969648046179_gid://shopify/LineItem/15395779248227
gid://shopify/Refund/969648046179,#445310,1,32.99,2.14,gid://shopify/LineItem/15395779117155,Seaside Spice Wide Leg Cotton Pants,91196C-L,gid://shopify/Product/7592508588131,Pants,gid://shopify/ProductVariant/42608337092707,91196C-L,gid://shopify/Refund/969648046179_gid://shopify/LineItem/15395779117155
gid://shopify/Refund/969244409955,#445324,1,26.99,0.0,gid://shopify/LineItem/15395868115043,Black Wide Leg Drawstring Pants,98105TR-XL,gid://shopify/Product/7021320896611,Pants,gid://shopify/ProductVariant/40763831746659,98105TR-XL,gid://shopify/Refund/969244409955_gid://shopify/LineItem/15395868115043
gid://shopify/Refund/979057049699,#445357,1,25.79,0.0,gid://shopify/LineItem/15396126359651,Onyx Full Length Yin Scoop Neck Top,58105CL-M,gid://shopify/Product/7546237714531,Tops,gid://shopify/ProductVariant/42466408235107,58105CL-M,gid://shopify/Refund/979057049699_gid://shopify/LineItem/15396126359651
gid://shopify/Refund/979057049699,#445357,1,23.99,0.0,gid://shopify/LineItem/15396126261347,Black Harem Pants,90105-PKT-PET-M,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/42131919896675,90105-PKT-PET-M,gid://shopify/Refund/979057049699_gid://shopify/LineItem/15396126261347
gid://shopify/Refund/979057049699,#445357,1,23.99,0.0,gid://shopify/LineItem/15396126228579,Vintage Wash Bondi Harem Pants,90172-PKT-PET-M,gid://shopify/Product/7035440693347,Pants,gid://shopify/ProductVariant/40819405062243,90172-PKT-PET-M,gid://shopify/Refund/979057049699_gid://shopify/LineItem/15396126228579
gid://shopify/Refund/979057049699,#445357,1,23.99,0.0,gid://shopify/LineItem/15396126326883,Celestial Grey Harem Pants,90210-PKT-PET-M,gid://shopify/Product/7669330739299,Pants,gid://shopify/ProductVariant/42906145357923,90210-PKT-PET-M,gid://shopify/Refund/979057049699_gid://shopify/LineItem/15396126326883
gid://shopify/Refund/969244770403,#445403,1,19.94,1.4,gid://shopify/LineItem/15396387291235,Oxford Wide Leg Drawstring Pants,98155TR-M,gid://shopify/Product/7163727839331,Pants,gid://shopify/ProductVariant/41233482580067,98155TR-M,gid://shopify/Refund/969244770403_gid://shopify/LineItem/15396387291235
gid://shopify/Refund/967807598691,#445495,1,20.99,1.62,gid://shopify/LineItem/15397192466531,Sage Cotton Shorts,93147CSM,gid://shopify/Product/6926098890851,Shorts,gid://shopify/ProductVariant/40388518903907,93147CSM,gid://shopify/Refund/967807598691_gid://shopify/LineItem/15397192466531
gid://shopify/Refund/967807598691,#445495,1,16.19,1.26,gid://shopify/LineItem/15397192499299,Cream Boyfriend Button Up,85119C1-S,gid://shopify/Product/7213111017571,Tops,gid://shopify/ProductVariant/41367002316899,85119C1-S,gid://shopify/Refund/967807598691_gid://shopify/LineItem/15397192499299
gid://shopify/Refund/968484356195,#445530,1,23.99,0.0,gid://shopify/LineItem/15397394055267,Rainforest Harem Pants,90188-PKT-L,gid://shopify/Product/7604687765603,Pants,gid://shopify/ProductVariant/42654009589859,90188-PKT-L,gid://shopify/Refund/968484356195_gid://shopify/LineItem/15397394055267
gid://shopify/Refund/968484356195,#445530,1,23.99,0.0,gid://shopify/LineItem/15397394088035,Black Harem Pants,90105-PKT-PET-S,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/39966119362659,90105-PKT-PET-S,gid://shopify/Refund/968484356195_gid://shopify/LineItem/15397394088035
gid://shopify/Refund/968484356195,#445530,1,23.99,0.0,gid://shopify/LineItem/15397394022499,Onyx Cropped Yin Scoop Neck Top,54105CL-L,gid://shopify/Product/7179138695267,Tops,gid://shopify/ProductVariant/41283008921699,54105CL-L,gid://shopify/Refund/968484356195_gid://shopify/LineItem/15397394022499
gid://shopify/Refund/977147592803,#445589,1,23.99,1.97,gid://shopify/LineItem/15397934170211,Yao Tribal Print Harem Pants,90198-PKT-XL,gid://shopify/Product/7592508358755,Pants,gid://shopify/ProductVariant/42608335913059,90198-PKT-XL,gid://shopify/Refund/977147592803_gid://shopify/LineItem/15397934170211
gid://shopify/Refund/967822278755,#445591,1,23.99,1.52,gid://shopify/LineItem/15397951930467,Deep Teal Harem Pants,90120-PKT-M,gid://shopify/Product/6873234079843,Pants,gid://shopify/ProductVariant/41621864546403,90120-PKT-M,gid://shopify/Refund/967822278755_gid://shopify/LineItem/15397951930467
gid://shopify/Refund/969245458531,#445624,1,23.99,1.52,gid://shopify/LineItem/15400893644899,Black Harem Pants,90105-PKT-TAL-L,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/41633977958499,90105-PKT-TAL-L,gid://shopify/Refund/969245458531_gid://shopify/LineItem/15400893644899
gid://shopify/Refund/969245458531,#445624,1,23.99,1.53,gid://shopify/LineItem/15400893677667,Santa Barbara Island Harem Pants,90053-PKT-L,gid://shopify/Product/7617757708387,Pants,gid://shopify/ProductVariant/42705795874915,90053-PKT-L,gid://shopify/Refund/969245458531_gid://shopify/LineItem/15400893677667
gid://shopify/Refund/969245458531,#445624,1,23.99,1.52,gid://shopify/LineItem/15400893710435,Tidal Harem Pants,90192-PKT-L,gid://shopify/Product/7531823857763,Pants,gid://shopify/ProductVariant/42421454831715,90192-PKT-L,gid://shopify/Refund/969245458531_gid://shopify/LineItem/15400893710435
gid://shopify/Refund/970337681507,#445632,1,23.99,1.44,gid://shopify/LineItem/15400946565219,Black Harem Pants,90105-PKT-L,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/41633977860195,90105-PKT-L,gid://shopify/Refund/970337681507_gid://shopify/LineItem/15400946565219
gid://shopify/Refund/970337681507,#445632,1,23.99,1.44,gid://shopify/LineItem/15400946532451,Amazonite Harem Pants,90205-PKT-L,gid://shopify/Product/7604685242467,Pants,gid://shopify/ProductVariant/42653997957219,90205-PKT-L,gid://shopify/Refund/970337681507_gid://shopify/LineItem/15400946532451
gid://shopify/Refund/968040710243,#445637,1,23.99,1.68,gid://shopify/LineItem/15400985559139,Mystic Plum Harem Pants,90209-PKT-M,gid://shopify/Product/7669329428579,Pants,gid://shopify/ProductVariant/42906131824739,90209-PKT-M,gid://shopify/Refund/968040710243_gid://shopify/LineItem/15400985559139
gid://shopify/Refund/971575328867,#445640,1,20.4,1.42,gid://shopify/LineItem/15401015902307,"""I Am Fierce"" Goddess Necklace",GODN001,gid://shopify/Product/7600330571875,Necklace,gid://shopify/ProductVariant/42640209510499,GODN001,gid://shopify/Refund/971575328867_gid://shopify/LineItem/15401015902307
gid://shopify/Refund/969757294691,#445645,1,29.99,2.1,gid://shopify/LineItem/15401054830691,Onyx Hatha Long Sleeve Top,57105CL-L,gid://shopify/Product/7532065063011,Tops,gid://shopify/ProductVariant/42422437249123,57105CL-L,gid://shopify/Refund/969757294691_gid://shopify/LineItem/15401054830691
gid://shopify/Refund/969841410147,#445651,1,23.99,1.68,gid://shopify/LineItem/15401148579939,Mystic Plum Harem Pants,90209-PKT-S,gid://shopify/Product/7669329428579,Pants,gid://shopify/ProductVariant/42906131791971,90209-PKT-S,gid://shopify/Refund/969841410147_gid://shopify/LineItem/15401148579939
gid://shopify/Refund/969937911907,#445657,1,23.99,1.98,gid://shopify/LineItem/15401226403939,Black Harem Pants,90105-PKT-TAL-S,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/41633977925731,90105-PKT-TAL-S,gid://shopify/Refund/969937911907_gid://shopify/LineItem/15401226403939
gid://shopify/Refund/970722771043,#445687,1,22.19,0.0,gid://shopify/LineItem/15401416720483,Master Healer 3mm Healing Necklace,3HLN007,gid://shopify/Product/7621375754339,Necklace,gid://shopify/ProductVariant/42931207733347,3HLN007,gid://shopify/Refund/970722771043_gid://shopify/LineItem/15401416720483
gid://shopify/Refund/970722771043,#445687,1,0.45,0.0,gid://shopify/LineItem/15401416786019,Shipped Green Carbon Neutral Shipment,SHIPPED_CARBON,gid://shopify/Product/7652067606627,Carbon Offset,gid://shopify/ProductVariant/42835557843043,SHIPPED_CARBON,gid://shopify/Refund/970722771043_gid://shopify/LineItem/15401416786019
