order_id,delivery_id,ship_date,scheduled_date,invoice_id,invoice_number,invoice_amount_residual,due_date,channel,payment_terms,invoice_move_id,payment_ids,total_paid,amount_residual
#44ZSUNRSU4,135093,2025-05-09 12:59:59,2025-05-09 12:59:59,,,,2025-06-08 12:59:59,Faire,30 Days,,[],0.0,24.31
#R72JSR6EJS,135088,2025-05-09 12:59:59,2025-05-09 12:59:59,,,,2025-06-08 12:59:59,Faire,30 Days,,[],0.0,20.49
#69E6J69XWZ,133671,2025-05-09 12:59:59,2025-05-09 12:59:59,,,,2025-06-08 12:59:59,Faire,30 Days,,[],0.0,20.49
#HG9N2E227E,125789,2025-05-09 12:59:59,2025-05-09 12:59:59,,,,2025-06-08 12:59:59,Faire,30 Days,,[],0.0,41.27
NONE,116013,2025-05-09 12:59:59,2025-05-09 12:59:59,,,,2025-05-09 12:59:59,,,,[],0.0,
S03820,121282,2025-05-09 17:00:00,2025-05-09 17:00:00,,,,2025-05-09 17:00:00,Wholesale,Due on Ship,,[],0.0,1380.6
S04130,132858,2025-05-09 18:00:00,2025-05-09 18:00:00,,,,2025-05-09 18:00:00,Wholesale,Due on Ship,,[],0.0,3423.8
S03850,121668,2025-05-09 19:00:00,2025-05-09 19:00:00,,,,2025-06-08 19:00:00,Wholesale,30 Days,,[],0.0,140.0
S03474,128784,2025-05-09 22:00:00,2025-05-09 22:00:00,,,,2025-05-09 22:00:00,Wholesale,Due on Ship,,[],0.0,402.0
S03473,128537,2025-05-09 22:00:00,2025-05-09 22:00:00,,,,2025-05-09 22:00:00,Wholesale,Due on Ship,,[],0.0,641.25
S03474,126369,2025-05-09 22:00:00,2025-05-09 22:00:00,,,,2025-05-09 22:00:00,Wholesale,Due on Ship,,[],0.0,402.0
#2UHJSWPNWT,136755,2025-05-10 00:00:00,2025-05-10 00:00:00,,,,2025-06-09 00:00:00,Faire,30 Days,,[],0.0,58.73
#XPAB65XFNB,136754,2025-05-10 00:00:00,2025-05-10 00:00:00,,,,2025-06-09 00:00:00,Faire,30 Days,,[],0.0,16.0
S03463,113688,2025-05-10 21:00:00,2025-05-10 21:00:00,,,,2025-05-10 21:00:00,Wholesale,Due on Ship,,[],0.0,829.9
#GEG8QG9PPB,132568,2025-05-12 12:59:59,2025-05-12 12:59:59,,,,2025-06-11 12:59:59,Faire,30 Days,,[],0.0,31.49
#V6KVGR7PUH,128801,2025-05-12 12:59:59,2025-05-12 12:59:59,,,,2025-06-11 12:59:59,Faire,30 Days,,[],0.0,31.84
#EHA9EGJ2UV,122556,2025-05-12 12:59:59,2025-05-12 12:59:59,,,,2025-06-11 12:59:59,Faire,30 Days,,[],0.0,37.34
S03493,120872,2025-05-12 16:00:00,2025-05-12 16:00:00,,,,2025-05-12 16:00:00,Wholesale,Due on Ship,,[],0.0,1019.0
S03823,120867,2025-05-12 17:00:00,2025-05-12 17:00:00,,,,2025-05-12 17:00:00,Wholesale,Due on Ship,,[],0.0,621.0
#92U9YAUUXB,135866,2025-05-14 12:59:59,2025-05-14 12:59:59,,,,2025-06-13 12:59:59,Faire,30 Days,,[],0.0,80.39
#E5UXXA8EUW,132569,2025-05-14 12:59:59,2025-05-14 12:59:59,,,,2025-06-13 12:59:59,Faire,30 Days,,[],0.0,63.27
#BUG9SFQ4SY,132063,2025-05-14 12:59:59,2025-05-14 12:59:59,,,,2025-06-13 12:59:59,Faire,30 Days,,[],0.0,112.6
#ZXHVH5QY9Z,130696,2025-05-14 12:59:59,2025-05-14 12:59:59,,,,2025-06-13 12:59:59,Faire,30 Days,,[],0.0,95.05
#TMF5NT4Q3A,130416,2025-05-14 12:59:59,2025-05-14 12:59:59,,,,2025-06-13 12:59:59,Faire,30 Days,,[],0.0,241.43
#PNNAXQH2EX,128562,2025-05-14 12:59:59,2025-05-14 12:59:59,,,,2025-06-13 12:59:59,Faire,30 Days,,[],0.0,82.83
#AA4AZVRV64,124859,2025-05-14 12:59:59,2025-05-14 12:59:59,,,,2025-06-13 12:59:59,Faire,30 Days,,[],0.0,31.49
#3G74M58QME,116052,2025-05-15 04:00:00,2025-05-15 04:00:00,,,,2025-06-14 04:00:00,Faire,30 Days,,[],0.0,2364.38
S03485,114354,2025-05-15 11:00:00,2025-05-15 11:00:00,,,,2025-05-15 11:00:00,Wholesale,Due on Ship,,[],0.0,930.5
#PEPUN8B24B,116081,2025-05-15 11:59:59,2025-05-15 11:59:59,,,,2025-06-14 11:59:59,Faire,30 Days,,[],0.0,1363.32
#9DFZ99J2ZC,116050,2025-05-15 11:59:59,2025-05-15 11:59:59,,,,2025-06-14 11:59:59,Faire,30 Days,,[],0.0,953.64
#DKUTPCK85Y,116043,2025-05-15 11:59:59,2025-05-15 11:59:59,,,,2025-06-14 11:59:59,Faire,30 Days,,[],0.0,1578.98
#KN4W9T3C3V,135867,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,97.5
#AZHSB75JPA,135098,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,22.86
#7ZY9R8THW3,132571,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,95.05
#D7MYX3N5F3,132570,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,31.49
#5V7CMNVV6M,132562,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,648.18
#FS7ZG8QVS8,132064,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,694.5
#ZYBVEFN7M8,130987,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,129.29
#9NXWQX76P9,130816,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,164.72
#CTF4A5QYV6,130695,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,95.05
#JDGTFKCB4S,130661,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,240.94
#WSFG7N2VJQ,130417,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,109.71
#DHMUZ9EEGA,128841,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,165.01
#Q55X3QWH8F,128778,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,63.99
#DXG3BZ6SPC,128774,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,50.94
#68H8VM4J6Y,128762,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,334.34
#YDNCEU8CTK,128691,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,330.33
#E5MMKZ6HUP,128690,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,140.64
#EPUUHJUHKQ,128565,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,140.64
#RXDHS9HQQ8,126036,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,54.7
#APFJVBN6S4,125181,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,54.7
#VTP28GXE4H,124860,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,31.49
#KGRV6HWP56,124386,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,95.05
#RSV32YVJXJ,123437,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,109.71
#XC3HGXASF6,121516,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,263.14
#BA72KQ7Q9G,121355,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,549.75
#K7SHYBPBEV,121065,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,1154.35
#UD3HJ5YRKN,119453,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,129.29
#K945KVXQGM,118221,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,265.04
#H4HJ7AWXJK,118220,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,329.68
#ABRYE5H6DA,118020,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,109.71
#9R5Y979RFJ,117634,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,164.72
#PNJKNM8CD5,117258,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,549.75
#2PG8KU73TB,116086,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,144.7
#W8TUD8MF5Z,116082,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,468.01
#K2KA2HHZTJ,116051,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,1085.87
#UZA66GPXVQ,116042,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,484.25
#H4HJ7AWXJK,116023,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,329.68
#9WRE7UMQ8T,116015,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,167.61
#H4NZW8TGN3,116012,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,604.77
#X38RP3YQ6Z,115995,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,143.24
#Z6D7K64EYG,115992,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,186.63
#7FK3T9WSET,115990,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,186.63
#B9YAUW3U2V,115981,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,411.78
#BVW3WDZX9X,115831,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,953.05
#K945KVXQGM,115829,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,265.04
#K7SHYBPBEV,115812,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,1154.35
#B6KUS8VREA,115663,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,156.13
#2SY722UFHW,115658,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,74.4
#X2547TUZBD,115638,2025-05-15 12:59:59,2025-05-15 12:59:59,,,,2025-06-14 12:59:59,Faire,30 Days,,[],0.0,280.1
S03792,119293,2025-05-15 13:00:00,2025-05-15 13:00:00,,,,2025-06-14 13:00:00,Wholesale,Net 30,,[],0.0,1645.5
S03631,115272,2025-05-15 14:00:00,2025-05-15 14:00:00,,,,2025-05-15 14:00:00,Wholesale,Due on Ship,,[],0.0,424.0
S04055,130823,2025-05-15 15:00:00,2025-05-15 15:00:00,,,,2025-06-14 15:00:00,Wholesale,30 Days,,[],0.0,377.09
S04055,130820,2025-05-15 15:00:00,2025-05-15 15:00:00,,,,2025-06-14 15:00:00,Wholesale,30 Days,,[],0.0,377.09
S03739,118215,2025-05-15 15:00:00,2025-05-15 15:00:00,,,,2025-05-15 15:00:00,Wholesale,Due on Ship,,[],0.0,570.0
S03487,113936,2025-05-15 15:00:00,2025-05-15 15:00:00,,,,2025-05-15 15:00:00,Wholesale,Due on Ship,,[],0.0,1117.5
S04281,137010,2025-05-15 16:00:00,2025-05-15 16:00:00,,,,2025-05-15 16:00:00,Wholesale,Due on Ship,,[],0.0,133.0
S03500,133491,2025-05-15 16:00:00,2025-05-15 16:00:00,,,,2025-06-14 16:00:00,Wholesale,30 Days,,[],0.0,1956.0
S03500,133488,2025-05-15 16:00:00,2025-05-15 16:00:00,,,,2025-06-14 16:00:00,Wholesale,30 Days,,[],0.0,1956.0
S03941,128786,2025-05-15 16:00:00,2025-05-15 16:00:00,,,,2025-05-15 16:00:00,Wholesale,Due on Ship,,[],0.0,4111.88
S03655,116732,2025-05-15 16:00:00,2025-05-15 16:00:00,,,,2025-06-14 16:00:00,Wholesale,30 Days,,[],0.0,1429.44
S03655,115754,2025-05-15 16:00:00,2025-05-15 16:00:00,,,,2025-06-14 16:00:00,Wholesale,30 Days,,[],0.0,1429.44
S03500,115579,2025-05-15 16:00:00,2025-05-15 16:00:00,,,,2025-06-14 16:00:00,Wholesale,30 Days,,[],0.0,1956.0
S03536,115566,2025-05-15 16:00:00,2025-05-15 16:00:00,,,,2025-05-15 16:00:00,Wholesale,Due on Ship,,[],0.0,171.0
S03539,115563,2025-05-15 16:00:00,2025-05-15 16:00:00,,,,2025-05-15 16:00:00,Wholesale,Due on Ship,,[],0.0,171.0
S03904,125924,2025-05-15 17:00:00,2025-05-15 17:00:00,,,,2025-05-15 17:00:00,Wholesale,Due on Ship,,[],0.0,514.0
S03837,121035,2025-05-15 17:00:00,2025-05-15 17:00:00,,,,2025-05-15 17:00:00,Wholesale,Due on Ship,,[],0.0,171.0
S03570,118228,2025-05-15 17:00:00,2025-05-15 17:00:00,,,,2025-06-14 17:00:00,Wholesale,30 Days,,[],0.0,159.0
S03342,115124,2025-05-15 17:00:00,2025-05-15 17:00:00,,,,2025-05-15 17:00:00,Wholesale,Due on Ship,,[],0.0,3227.21
S03570,114329,2025-05-15 17:00:00,2025-05-15 17:00:00,,,,2025-06-14 17:00:00,Wholesale,30 Days,,[],0.0,159.0
S03541,113958,2025-05-15 17:00:00,2025-05-15 17:00:00,,,,2025-05-15 17:00:00,Wholesale,Due on Ship,,[],0.0,4822.38
S03498,113791,2025-05-15 17:00:00,2025-05-15 17:00:00,,,,2025-06-14 17:00:00,Wholesale,30 Days,,[],0.0,330.0
S03347,135668,2025-05-15 18:00:00,2025-05-15 18:00:00,,,,2025-05-15 18:00:00,Wholesale,Due on Ship,,[],0.0,1962.35
S03778,124051,2025-05-15 18:00:00,2025-05-15 18:00:00,,,,2025-06-14 18:00:00,Wholesale,30 Days,,[],0.0,427.5
S03806,119750,2025-05-15 18:00:00,2025-05-15 18:00:00,,,,2025-05-15 18:00:00,Wholesale,Due on Ship,,[],0.0,359.5
S03635,115495,2025-05-15 18:00:00,2025-05-15 18:00:00,,,,2025-05-15 18:00:00,Wholesale,Due on Ship,,[],0.0,441.0
S03610,115146,2025-05-15 18:00:00,2025-05-15 18:00:00,,,,2025-06-14 18:00:00,Wholesale,30 Days,,[],0.0,374.0
S03574,114338,2025-05-15 18:00:00,2025-05-15 18:00:00,,,,2025-05-15 18:00:00,Wholesale,Due on Ship,,[],0.0,1891.0
S03376,116898,2025-05-15 19:00:00,2025-05-15 19:00:00,,,,2025-05-15 19:00:00,Wholesale,Due on Ship,,[],0.0,3165.94
S03379,116897,2025-05-15 19:00:00,2025-05-15 19:00:00,,,,2025-05-15 19:00:00,Wholesale,Due on Ship,,[],0.0,1779.9
S03514,115575,2025-05-15 19:00:00,2025-05-15 19:00:00,,,,2025-05-15 19:00:00,Wholesale,Due on Ship,,[],0.0,546.0
#7Q6FMHQUXZ,116024,2025-05-15 19:50:50,2025-05-15 19:50:50,,,,2025-06-14 19:50:50,Faire,30 Days,,[],0.0,5362.41
S03516,128071,2025-05-15 20:00:00,2025-05-15 20:00:00,,,,2025-05-15 20:00:00,Wholesale,Due on Ship,,[],0.0,1898.25
S03408,127624,2025-05-15 20:00:00,2025-05-15 20:00:00,,,,2025-05-15 20:00:00,Wholesale,Due on Ship,,[],0.0,2416.0
S03866,126626,2025-05-15 20:00:00,2025-05-15 20:00:00,,,,2025-05-15 20:00:00,Wholesale,Due on Ship,,[],0.0,1832.34
S03689,117051,2025-05-15 20:00:00,2025-05-15 20:00:00,,,,2025-05-15 20:00:00,Wholesale,Due on Ship,,[],0.0,285.0
S03560,114011,2025-05-15 20:00:00,2025-05-15 20:00:00,,,,2025-05-15 20:00:00,Wholesale,Due on Ship,,[],0.0,752.8
#NJXE9ADVHS,116031,2025-05-15 20:25:11,2025-05-15 20:25:11,,,,2025-06-14 20:25:11,Faire,30 Days,,[],0.0,3354.28
#M7U9YVPD2Z,116032,2025-05-15 20:40:07,2025-05-15 20:40:07,,,,2025-06-14 20:40:07,Faire,30 Days,,[],0.0,4549.51
S03974,128709,2025-05-15 21:00:00,2025-05-15 21:00:00,,,,2025-06-14 21:00:00,Wholesale,Net 30,,[],0.0,0.0
S03769,118449,2025-05-15 21:00:00,2025-05-15 21:00:00,,,,2025-05-15 21:00:00,Wholesale,Due on Ship,,[],0.0,171.0
S03753,118288,2025-05-15 21:00:00,2025-05-15 21:00:00,,,,2025-06-14 21:00:00,Wholesale,30 Days,,[],0.0,591.3
S03752,118287,2025-05-15 21:00:00,2025-05-15 21:00:00,,,,2025-06-14 21:00:00,Wholesale,30 Days,,[],0.0,591.3
S03751,118286,2025-05-15 21:00:00,2025-05-15 21:00:00,,,,2025-06-14 21:00:00,Wholesale,30 Days,,[],0.0,591.3
S03750,118285,2025-05-15 21:00:00,2025-05-15 21:00:00,,,,2025-06-14 21:00:00,Wholesale,30 Days,,[],0.0,591.3
S03749,118284,2025-05-15 21:00:00,2025-05-15 21:00:00,,,,2025-06-14 21:00:00,Wholesale,30 Days,,[],0.0,591.3
S03692,118227,2025-05-15 21:00:00,2025-05-15 21:00:00,,,,2025-06-14 21:00:00,Wholesale,30 Days,,[],0.0,591.0
S03692,117142,2025-05-15 21:00:00,2025-05-15 21:00:00,,,,2025-06-14 21:00:00,Wholesale,30 Days,,[],0.0,591.0
S03651,115574,2025-05-15 21:00:00,2025-05-15 21:00:00,,,,2025-05-15 21:00:00,Wholesale,Due on Ship,,[],0.0,159.0
S03386,113665,2025-05-15 21:00:00,2025-05-15 21:00:00,,,,2025-05-15 21:00:00,Wholesale,Due on Ship,,[],0.0,912.0
S03653,135454,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-05-15 22:00:00,Wholesale,Due on Ship,,[],0.0,1989.14
S04041,128820,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-05-15 22:00:00,Wholesale,Due on Ship,,[],0.0,162.45
S03909,126157,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-06-14 22:00:00,Wholesale,30 Days,,[],0.0,2217.3
S03479,118447,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-05-15 22:00:00,Wholesale,Due on Ship,,[],0.0,159.0
S03764,118300,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-06-14 22:00:00,Wholesale,30 Days,,[],0.0,342.0
S03763,118299,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-06-14 22:00:00,Wholesale,30 Days,,[],0.0,342.0
S03762,118298,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-06-14 22:00:00,Wholesale,30 Days,,[],0.0,342.0
S03761,118297,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-06-14 22:00:00,Wholesale,30 Days,,[],0.0,342.0
S03760,118296,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-06-14 22:00:00,Wholesale,30 Days,,[],0.0,342.0
S03759,118295,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-06-14 22:00:00,Wholesale,30 Days,,[],0.0,342.0
S03758,118294,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-06-14 22:00:00,Wholesale,30 Days,,[],0.0,342.0
S03757,118292,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-06-14 22:00:00,Wholesale,30 Days,,[],0.0,591.3
S03756,118291,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-06-14 22:00:00,Wholesale,30 Days,,[],0.0,591.3
S03755,118290,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-06-14 22:00:00,Wholesale,30 Days,,[],0.0,591.3
S03754,118289,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-06-14 22:00:00,Wholesale,30 Days,,[],0.0,591.3
S03653,118210,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-05-15 22:00:00,Wholesale,Due on Ship,,[],0.0,1989.14
S03729,117968,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-06-14 22:00:00,Wholesale,30 Days,,[],0.0,4008.0
S03479,115583,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-05-15 22:00:00,Wholesale,Due on Ship,,[],0.0,159.0
S03319,113826,2025-05-15 22:00:00,2025-05-15 22:00:00,,,,2025-05-15 22:00:00,Wholesale,Due on Ship,,[],0.0,1898.94
#DJXH5YGSTX,120862,2025-05-15 22:31:16,2025-05-15 22:31:16,,,,2025-06-14 22:31:16,Faire,30 Days,,[],0.0,5623.09
#DJXH5YGSTX,116067,2025-05-15 22:31:16,2025-05-15 22:31:16,,,,2025-06-14 22:31:16,Faire,30 Days,,[],0.0,5623.09
S03846,121421,2025-05-16 16:00:00,2025-05-16 16:00:00,,,,2025-06-15 16:00:00,Wholesale,30 Days,,[],0.0,1117.5
S03846,121420,2025-05-16 16:00:00,2025-05-16 16:00:00,,,,2025-06-15 16:00:00,Wholesale,30 Days,,[],0.0,1117.5
#HBZPB77W9Y,116006,2025-05-16 17:22:21,2025-05-16 17:22:21,,,,2025-06-15 17:22:21,Faire,30 Days,,[],0.0,230.97
S03979,130084,2025-05-16 19:00:00,2025-05-16 19:00:00,,,,2025-06-15 19:00:00,Wholesale,30 Days,,[],0.0,551.47
#TYAP8U9FYU,128563,2025-05-18 21:18:49,2025-05-18 21:18:49,,,,2025-06-17 21:18:49,Faire,30 Days,,[],0.0,3818.12
#J99NTXP3MF,136757,2025-05-19 12:59:59,2025-05-19 12:59:59,,,,2025-06-18 12:59:59,Faire,30 Days,,[],0.0,22.86
#3C3QH7NVVH,136144,2025-05-19 12:59:59,2025-05-19 12:59:59,,,,2025-06-18 12:59:59,Faire,30 Days,,[],0.0,46.02
#269JJWRMJ2,132065,2025-05-19 12:59:59,2025-05-19 12:59:59,,,,2025-06-18 12:59:59,Faire,30 Days,,[],0.0,112.6
S03302,116743,2025-05-19 17:00:00,2025-05-19 17:00:00,,,,2025-05-19 17:00:00,Wholesale,Due on Ship,,[],0.0,492.26
S03302,115938,2025-05-19 17:00:00,2025-05-19 17:00:00,,,,2025-05-19 17:00:00,Wholesale,Due on Ship,,[],0.0,492.26
S03302,115594,2025-05-19 17:00:00,2025-05-19 17:00:00,,,,2025-05-19 17:00:00,Wholesale,Due on Ship,,[],0.0,492.26
S04044,130082,2025-05-19 18:00:00,2025-05-19 18:00:00,,,,2025-05-19 18:00:00,Wholesale,Due on Ship,,[],0.0,421.8
#E6ZRGMTDZD,116022,2025-05-19 18:12:55,2025-05-19 18:12:55,,,,2025-06-18 18:12:55,Faire,30 Days,,[],0.0,1318.8
S03632,115596,2025-05-20 16:00:00,2025-05-20 16:00:00,,,,2025-05-20 16:00:00,Wholesale,Due on Ship,,[],0.0,656.51
S03503,118211,2025-05-20 18:00:00,2025-05-20 18:00:00,,,,2025-06-19 18:00:00,Wholesale,30 Days,,[],0.0,10015.5
S03504,115578,2025-05-20 18:00:00,2025-05-20 18:00:00,,,,2025-05-20 18:00:00,,,,[],0.0,
S03503,115577,2025-05-20 18:00:00,2025-05-20 18:00:00,,,,2025-06-19 18:00:00,Wholesale,30 Days,,[],0.0,10015.5
S03475,113924,2025-05-20 22:00:00,2025-05-20 22:00:00,,,,2025-05-20 22:00:00,Wholesale,Due on Ship,,[],0.0,2430.25
S03722,118206,2025-05-27 15:00:00,2025-05-27 15:00:00,,,,2025-06-26 15:00:00,Wholesale,30 Days,,[],0.0,3622.0
S03722,117892,2025-05-27 15:00:00,2025-05-27 15:00:00,,,,2025-06-26 15:00:00,Wholesale,30 Days,,[],0.0,3622.0
#WXXYNFKG2W,115664,2025-06-01 12:59:59,2025-06-01 12:59:59,,,,2025-07-01 12:59:59,Faire,30 Days,,[],0.0,117.76
S04215,135000,2025-06-01 15:00:00,2025-06-01 15:00:00,,,,2025-07-16 15:00:00,Wholesale,45 Days,,[],0.0,330.0
S03543,124501,2025-06-01 18:00:00,2025-06-01 18:00:00,,,,2025-06-01 18:00:00,Wholesale,Due on Ship,,[],0.0,1851.5
S03861,124613,2025-06-01 21:00:00,2025-06-01 21:00:00,,,,2025-06-01 21:00:00,Wholesale,Due on Ship,,[],0.0,681.92
S03563,114015,2025-06-01 21:00:00,2025-06-01 21:00:00,,,,2025-06-01 21:00:00,Wholesale,Due on Ship,,[],0.0,788.0
#R66AD2QXH3,116074,2025-06-01 23:18:35,2025-06-01 23:18:35,,,,2025-07-01 23:18:35,Faire,30 Days,,[],0.0,1319.03
#M8E27BRW7M,116078,2025-06-02 11:59:59,2025-06-02 11:59:59,,,,2025-07-02 11:59:59,Faire,30 Days,,[],0.0,57.69
#3JWYVBGJ7M,116077,2025-06-02 11:59:59,2025-06-02 11:59:59,,,,2025-07-02 11:59:59,Faire,30 Days,,[],0.0,28.7
#W2PJXMTW7Q,115655,2025-06-02 11:59:59,2025-06-02 11:59:59,,,,2025-06-02 11:59:59,,,,[],0.0,
#FTAGNCD5PG,115649,2025-06-02 12:59:59,2025-06-02 12:59:59,,,,2025-06-02 12:59:59,,,,[],0.0,
S03579,116834,2025-06-02 18:00:00,2025-06-02 18:00:00,,,,2025-07-02 18:00:00,Wholesale,30 Days,,[],0.0,1427.61
S03558,115560,2025-06-02 19:00:00,2025-06-02 19:00:00,,,,2025-07-02 19:00:00,Wholesale,30 Days,,[],0.0,721.5
S03532,116833,2025-06-02 21:00:00,2025-06-02 21:00:00,,,,2025-07-02 21:00:00,Wholesale,30 Days,,[],0.0,684.48
S03415,114700,2025-06-02 21:00:00,2025-06-02 21:00:00,,,,2025-07-02 21:00:00,Wholesale,30 Days,,[],0.0,1025.52
S03688,132195,2025-06-06 21:00:00,2025-06-06 21:00:00,,,,2025-06-06 21:00:00,Wholesale,Due on Ship,,[],0.0,1614.75
#6R3SG73UD2,133315,2025-06-07 12:59:59,2025-06-07 12:59:59,,,,2025-07-07 12:59:59,Faire,30 Days,,[],0.0,31.49
